6.984590000000000000e+05,2.327000000000000000e+03,2.174000000000000000e+03,2.064000000000000000e+03
6.984790000000000000e+05,2.271000000000000000e+03,2.117000000000000000e+03,2.002000000000000000e+03
6.984990000000000000e+05,2.262000000000000000e+03,2.107000000000000000e+03,1.989000000000000000e+03
6.985190000000000000e+05,2.348000000000000000e+03,2.183000000000000000e+03,2.064000000000000000e+03
6.985390000000000000e+05,2.335000000000000000e+03,2.183000000000000000e+03,2.055000000000000000e+03
6.985590000000000000e+05,2.326000000000000000e+03,2.167000000000000000e+03,2.042000000000000000e+03
6.985790000000000000e+05,2.331000000000000000e+03,2.151000000000000000e+03,2.041000000000000000e+03
6.985990000000000000e+05,2.333000000000000000e+03,2.137000000000000000e+03,2.032000000000000000e+03
6.986190000000000000e+05,2.273000000000000000e+03,2.058000000000000000e+03,1.963000000000000000e+03
6.986390000000000000e+05,2.351000000000000000e+03,2.125000000000000000e+03,2.022000000000000000e+03
6.986590000000000000e+05,2.386000000000000000e+03,2.141000000000000000e+03,2.022000000000000000e+03
6.986790000000000000e+05,2.413000000000000000e+03,2.159000000000000000e+03,2.027000000000000000e+03
6.986990000000000000e+05,2.419000000000000000e+03,2.180000000000000000e+03,2.027000000000000000e+03
6.987190000000000000e+05,2.409000000000000000e+03,2.195000000000000000e+03,2.027000000000000000e+03
6.987390000000000000e+05,2.379000000000000000e+03,2.195000000000000000e+03,2.017000000000000000e+03
6.987590000000000000e+05,2.352000000000000000e+03,2.193000000000000000e+03,2.014000000000000000e+03
6.987790000000000000e+05,2.323000000000000000e+03,2.177000000000000000e+03,2.013000000000000000e+03
6.987990000000000000e+05,2.319000000000000000e+03,2.170000000000000000e+03,2.015000000000000000e+03
6.988190000000000000e+05,2.314000000000000000e+03,2.160000000000000000e+03,2.026000000000000000e+03
6.988390000000000000e+05,2.313000000000000000e+03,2.153000000000000000e+03,2.037000000000000000e+03
6.988590000000000000e+05,2.314000000000000000e+03,2.161000000000000000e+03,2.034000000000000000e+03
6.988790000000000000e+05,2.327000000000000000e+03,2.176000000000000000e+03,2.013000000000000000e+03
6.988990000000000000e+05,2.336000000000000000e+03,2.207000000000000000e+03,1.986000000000000000e+03
6.989190000000000000e+05,2.335000000000000000e+03,2.263000000000000000e+03,1.966000000000000000e+03
6.989390000000000000e+05,2.239000000000000000e+03,2.223000000000000000e+03,1.903000000000000000e+03
6.989590000000000000e+05,2.206000000000000000e+03,2.235000000000000000e+03,1.910000000000000000e+03
6.989790000000000000e+05,2.187000000000000000e+03,2.233000000000000000e+03,1.918000000000000000e+03
6.989990000000000000e+05,2.176000000000000000e+03,2.219000000000000000e+03,1.920000000000000000e+03
6.990190000000000000e+05,2.174000000000000000e+03,2.187000000000000000e+03,1.932000000000000000e+03
6.990390000000000000e+05,2.199000000000000000e+03,2.160000000000000000e+03,1.950000000000000000e+03
6.990590000000000000e+05,2.238000000000000000e+03,2.157000000000000000e+03,1.950000000000000000e+03
6.990790000000000000e+05,2.277000000000000000e+03,2.154000000000000000e+03,1.938000000000000000e+03
6.990990000000000000e+05,2.325000000000000000e+03,2.154000000000000000e+03,1.924000000000000000e+03
6.991190000000000000e+05,2.377000000000000000e+03,2.157000000000000000e+03,1.913000000000000000e+03
6.991390000000000000e+05,2.399000000000000000e+03,2.146000000000000000e+03,1.893000000000000000e+03
6.991590000000000000e+05,2.398000000000000000e+03,2.148000000000000000e+03,1.870000000000000000e+03
6.991790000000000000e+05,2.421000000000000000e+03,2.186000000000000000e+03,1.863000000000000000e+03
6.991990000000000000e+05,2.425000000000000000e+03,2.224000000000000000e+03,1.849000000000000000e+03
6.992190000000000000e+05,2.407000000000000000e+03,2.247000000000000000e+03,1.870000000000000000e+03
6.992390000000000000e+05,2.373000000000000000e+03,2.227000000000000000e+03,1.883000000000000000e+03
6.992590000000000000e+05,2.320000000000000000e+03,2.207000000000000000e+03,1.887000000000000000e+03
6.992790000000000000e+05,2.255000000000000000e+03,2.192000000000000000e+03,1.894000000000000000e+03
6.992990000000000000e+05,2.239000000000000000e+03,2.179000000000000000e+03,1.905000000000000000e+03
6.993190000000000000e+05,2.256000000000000000e+03,2.167000000000000000e+03,1.931000000000000000e+03
6.993390000000000000e+05,2.294000000000000000e+03,2.147000000000000000e+03,1.943000000000000000e+03
6.993590000000000000e+05,2.318000000000000000e+03,2.112000000000000000e+03,1.959000000000000000e+03
6.993790000000000000e+05,2.306000000000000000e+03,2.075000000000000000e+03,1.965000000000000000e+03
6.993990000000000000e+05,2.287000000000000000e+03,2.062000000000000000e+03,1.963000000000000000e+03
6.994190000000000000e+05,2.283000000000000000e+03,2.067000000000000000e+03,1.957000000000000000e+03
6.994390000000000000e+05,2.272000000000000000e+03,2.091000000000000000e+03,1.951000000000000000e+03
6.994590000000000000e+05,2.274000000000000000e+03,2.128000000000000000e+03,1.938000000000000000e+03
6.994790000000000000e+05,2.270000000000000000e+03,2.146000000000000000e+03,1.933000000000000000e+03
6.994990000000000000e+05,2.257000000000000000e+03,2.150000000000000000e+03,1.927000000000000000e+03
6.995190000000000000e+05,2.261000000000000000e+03,2.146000000000000000e+03,1.935000000000000000e+03
6.995390000000000000e+05,2.268000000000000000e+03,2.139000000000000000e+03,1.935000000000000000e+03
6.995590000000000000e+05,2.247000000000000000e+03,2.128000000000000000e+03,1.924000000000000000e+03
6.995790000000000000e+05,2.242000000000000000e+03,2.112000000000000000e+03,1.925000000000000000e+03
6.995990000000000000e+05,2.212000000000000000e+03,2.096000000000000000e+03,1.927000000000000000e+03
6.996190000000000000e+05,2.189000000000000000e+03,2.095000000000000000e+03,1.937000000000000000e+03
6.996390000000000000e+05,2.178000000000000000e+03,2.071000000000000000e+03,1.947000000000000000e+03
6.996590000000000000e+05,2.183000000000000000e+03,2.095000000000000000e+03,1.959000000000000000e+03
6.996790000000000000e+05,2.195000000000000000e+03,2.098000000000000000e+03,1.981000000000000000e+03
6.996990000000000000e+05,2.221000000000000000e+03,2.086000000000000000e+03,1.985000000000000000e+03
6.997190000000000000e+05,2.250000000000000000e+03,2.095000000000000000e+03,1.985000000000000000e+03
6.997390000000000000e+05,2.266000000000000000e+03,2.092000000000000000e+03,1.987000000000000000e+03
6.997590000000000000e+05,2.283000000000000000e+03,2.096000000000000000e+03,1.981000000000000000e+03
6.997790000000000000e+05,2.288000000000000000e+03,2.096000000000000000e+03,1.963000000000000000e+03
6.997990000000000000e+05,2.282000000000000000e+03,2.095000000000000000e+03,1.937000000000000000e+03
6.998190000000000000e+05,2.269000000000000000e+03,2.086000000000000000e+03,1.923000000000000000e+03
6.998390000000000000e+05,2.346000000000000000e+03,2.119000000000000000e+03,1.936000000000000000e+03
6.998590000000000000e+05,2.389000000000000000e+03,2.143000000000000000e+03,1.958000000000000000e+03
6.998790000000000000e+05,2.369000000000000000e+03,2.128000000000000000e+03,1.968000000000000000e+03
6.998990000000000000e+05,2.304000000000000000e+03,2.096000000000000000e+03,1.953000000000000000e+03
6.999190000000000000e+05,2.262000000000000000e+03,2.109000000000000000e+03,1.939000000000000000e+03
6.999390000000000000e+05,2.248000000000000000e+03,2.146000000000000000e+03,1.955000000000000000e+03
6.999590000000000000e+05,2.275000000000000000e+03,2.182000000000000000e+03,1.996000000000000000e+03
6.999790000000000000e+05,2.318000000000000000e+03,2.224000000000000000e+03,2.059000000000000000e+03
6.999990000000000000e+05,2.321000000000000000e+03,2.243000000000000000e+03,2.088000000000000000e+03
7.000190000000000000e+05,2.337000000000000000e+03,2.265000000000000000e+03,2.074000000000000000e+03
7.000390000000000000e+05,2.331000000000000000e+03,2.277000000000000000e+03,2.019000000000000000e+03
7.000590000000000000e+05,2.291000000000000000e+03,2.261000000000000000e+03,1.975000000000000000e+03
7.000790000000000000e+05,2.245000000000000000e+03,2.228000000000000000e+03,1.943000000000000000e+03
7.000990000000000000e+05,2.210000000000000000e+03,2.207000000000000000e+03,1.936000000000000000e+03
7.001190000000000000e+05,2.195000000000000000e+03,2.181000000000000000e+03,1.938000000000000000e+03
7.001390000000000000e+05,2.202000000000000000e+03,2.154000000000000000e+03,1.968000000000000000e+03
7.001590000000000000e+05,2.214000000000000000e+03,2.129000000000000000e+03,1.985000000000000000e+03
7.001790000000000000e+05,2.224000000000000000e+03,2.112000000000000000e+03,2.013000000000000000e+03
7.001990000000000000e+05,2.212000000000000000e+03,2.112000000000000000e+03,2.021000000000000000e+03
7.002190000000000000e+05,2.192000000000000000e+03,2.101000000000000000e+03,2.013000000000000000e+03
7.002390000000000000e+05,2.166000000000000000e+03,2.106000000000000000e+03,2.011000000000000000e+03
7.002660000000000000e+05,2.160000000000000000e+03,2.112000000000000000e+03,2.018000000000000000e+03
7.002790000000000000e+05,2.146000000000000000e+03,2.112000000000000000e+03,2.023000000000000000e+03
7.002990000000000000e+05,2.163000000000000000e+03,2.123000000000000000e+03,2.031000000000000000e+03
7.003190000000000000e+05,2.185000000000000000e+03,2.124000000000000000e+03,2.035000000000000000e+03
7.003390000000000000e+05,2.222000000000000000e+03,2.129000000000000000e+03,2.025000000000000000e+03
7.003590000000000000e+05,2.263000000000000000e+03,2.135000000000000000e+03,2.015000000000000000e+03
7.003790000000000000e+05,2.297000000000000000e+03,2.143000000000000000e+03,2.000000000000000000e+03
7.003990000000000000e+05,2.331000000000000000e+03,2.153000000000000000e+03,1.984000000000000000e+03
7.004190000000000000e+05,2.330000000000000000e+03,2.165000000000000000e+03,1.953000000000000000e+03
7.004390000000000000e+05,2.319000000000000000e+03,2.177000000000000000e+03,1.929000000000000000e+03
7.004590000000000000e+05,2.337000000000000000e+03,2.201000000000000000e+03,1.916000000000000000e+03
7.004790000000000000e+05,2.387000000000000000e+03,2.226000000000000000e+03,1.911000000000000000e+03
7.004990000000000000e+05,2.366000000000000000e+03,2.238000000000000000e+03,1.908000000000000000e+03
7.005190000000000000e+05,2.339000000000000000e+03,2.235000000000000000e+03,1.903000000000000000e+03
7.005390000000000000e+05,2.292000000000000000e+03,2.209000000000000000e+03,1.891000000000000000e+03
7.005590000000000000e+05,2.327000000000000000e+03,2.198000000000000000e+03,1.887000000000000000e+03
7.005790000000000000e+05,2.358000000000000000e+03,2.189000000000000000e+03,1.911000000000000000e+03
7.005990000000000000e+05,2.384000000000000000e+03,2.160000000000000000e+03,1.914000000000000000e+03
7.006190000000000000e+05,2.377000000000000000e+03,2.128000000000000000e+03,1.914000000000000000e+03
7.006390000000000000e+05,2.368000000000000000e+03,2.115000000000000000e+03,1.913000000000000000e+03
7.006590000000000000e+05,2.324000000000000000e+03,2.098000000000000000e+03,1.909000000000000000e+03
7.006790000000000000e+05,2.281000000000000000e+03,2.096000000000000000e+03,1.919000000000000000e+03
7.006990000000000000e+05,2.248000000000000000e+03,2.096000000000000000e+03,1.919000000000000000e+03
7.007190000000000000e+05,2.222000000000000000e+03,2.105000000000000000e+03,1.919000000000000000e+03
7.007390000000000000e+05,2.199000000000000000e+03,2.111000000000000000e+03,1.910000000000000000e+03
7.007590000000000000e+05,2.192000000000000000e+03,2.113000000000000000e+03,1.913000000000000000e+03
7.007790000000000000e+05,2.191000000000000000e+03,2.112000000000000000e+03,1.922000000000000000e+03
7.007990000000000000e+05,2.207000000000000000e+03,2.112000000000000000e+03,1.935000000000000000e+03
7.008190000000000000e+05,2.217000000000000000e+03,2.106000000000000000e+03,1.933000000000000000e+03
7.008390000000000000e+05,2.224000000000000000e+03,2.106000000000000000e+03,1.930000000000000000e+03
7.008590000000000000e+05,2.224000000000000000e+03,2.106000000000000000e+03,1.920000000000000000e+03
7.008790000000000000e+05,2.222000000000000000e+03,2.112000000000000000e+03,1.925000000000000000e+03
7.008990000000000000e+05,2.225000000000000000e+03,2.109000000000000000e+03,1.927000000000000000e+03
7.009190000000000000e+05,2.251000000000000000e+03,2.107000000000000000e+03,1.939000000000000000e+03
7.009390000000000000e+05,2.269000000000000000e+03,2.111000000000000000e+03,1.951000000000000000e+03
7.009590000000000000e+05,2.283000000000000000e+03,2.102000000000000000e+03,1.941000000000000000e+03
7.009790000000000000e+05,2.301000000000000000e+03,2.096000000000000000e+03,1.942000000000000000e+03
7.009990000000000000e+05,2.318000000000000000e+03,2.090000000000000000e+03,1.943000000000000000e+03
7.010190000000000000e+05,2.331000000000000000e+03,2.090000000000000000e+03,1.939000000000000000e+03
7.010390000000000000e+05,2.335000000000000000e+03,2.094000000000000000e+03,1.946000000000000000e+03
7.010590000000000000e+05,2.322000000000000000e+03,2.096000000000000000e+03,1.961000000000000000e+03
7.010790000000000000e+05,2.367000000000000000e+03,2.112000000000000000e+03,1.963000000000000000e+03
7.010990000000000000e+05,2.369000000000000000e+03,2.125000000000000000e+03,1.956000000000000000e+03
7.011190000000000000e+05,2.339000000000000000e+03,2.114000000000000000e+03,1.962000000000000000e+03
7.011390000000000000e+05,2.294000000000000000e+03,2.087000000000000000e+03,1.938000000000000000e+03
7.011590000000000000e+05,2.297000000000000000e+03,2.106000000000000000e+03,1.951000000000000000e+03
7.011790000000000000e+05,2.319000000000000000e+03,2.112000000000000000e+03,1.977000000000000000e+03
7.011990000000000000e+05,2.333000000000000000e+03,2.133000000000000000e+03,2.014000000000000000e+03
7.012190000000000000e+05,2.323000000000000000e+03,2.138000000000000000e+03,2.019000000000000000e+03
7.012390000000000000e+05,2.302000000000000000e+03,2.186000000000000000e+03,2.013000000000000000e+03
7.012590000000000000e+05,2.271000000000000000e+03,2.192000000000000000e+03,1.990000000000000000e+03
7.012790000000000000e+05,2.238000000000000000e+03,2.194000000000000000e+03,1.975000000000000000e+03
7.012990000000000000e+05,2.194000000000000000e+03,2.165000000000000000e+03,1.968000000000000000e+03
7.013190000000000000e+05,2.176000000000000000e+03,2.144000000000000000e+03,1.936000000000000000e+03
7.013390000000000000e+05,2.164000000000000000e+03,2.119000000000000000e+03,1.936000000000000000e+03
7.013590000000000000e+05,2.178000000000000000e+03,2.109000000000000000e+03,1.939000000000000000e+03
7.013790000000000000e+05,2.193000000000000000e+03,2.099000000000000000e+03,1.949000000000000000e+03
7.013990000000000000e+05,2.207000000000000000e+03,2.095000000000000000e+03,1.962000000000000000e+03
7.014190000000000000e+05,2.221000000000000000e+03,2.075000000000000000e+03,1.954000000000000000e+03
7.014390000000000000e+05,2.219000000000000000e+03,2.090000000000000000e+03,1.957000000000000000e+03
7.014590000000000000e+05,2.231000000000000000e+03,2.097000000000000000e+03,1.936000000000000000e+03
7.014790000000000000e+05,2.199000000000000000e+03,2.106000000000000000e+03,1.931000000000000000e+03
7.014990000000000000e+05,2.182000000000000000e+03,2.103000000000000000e+03,1.920000000000000000e+03
7.015190000000000000e+05,2.197000000000000000e+03,2.120000000000000000e+03,1.925000000000000000e+03
7.015390000000000000e+05,2.224000000000000000e+03,2.145000000000000000e+03,1.936000000000000000e+03
7.015590000000000000e+05,2.244000000000000000e+03,2.163000000000000000e+03,1.957000000000000000e+03
7.015790000000000000e+05,2.278000000000000000e+03,2.195000000000000000e+03,1.965000000000000000e+03
